from,to,value,block_time
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1fba259f529849a718f970fa0ce15bd70d17c2db,257.0,1673672303
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x09c964c75a27a1d296108e5afe7108f98993b2f5,268.0,1673672339
0x17e00f0278e30896ca4e9aed94428f85438728a0,0xebfd8551ed710eb3ebfcd0382d84d623ba211d9f,1500.0,1673672423
0x1fba259f529849a718f970fa0ce15bd70d17c2db,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,256.999516480271,1673672435
0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,0xebfd8551ed710eb3ebfcd0382d84d623ba211d9f,1000.0,1673672459
0x0b961b08f130b1175ea208f5887000fc51afa67c,0x0841868de5431b9a10b7b359326900cc9158a563,597.2933822392064,1673672459
0xdb018acc878fbabd5a4ba7732d40ed77842f86be,0x3ee6a09f6cbaadc3b610dc1b2459e8eb3f563bcf,596.8443856324459,1673672507
0x1869b73c505003dd4022a4801e91b1b190b2e10a,0xf8bae53adffac69028533da5fc77afd77ac0553a,999.9996117715687,1673672531
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,65.0,1673672543
0xa6e972d60448de4c4cc97618982023a31c6c06b7,0x87b07ccedaa5b025910a9897e3412d1ccb32c7b6,597.0278926277163,1673672543
0xf74adb01d9ee5a107833e9f7677e1d1fe39bf571,0xc5cf823fc1430a4f6e94508d628d0597a0098b2b,587.9673865076345,1673672591
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x2d040135eb734b9b6fb1882312d50f889d9168b1,180.0,1673672603
0x64731a1ec180cd3fcbd354eb55fa13a80a79f251,0x68ebf64cfbd45b9297a5573d41bdb895ec5a60b6,587.8314283927698,1673672639
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0xf69f340cf699be3e0169558230d51d45d01d0216,225.0,1673672699
0x1c5c3b13498677364ae775e001759db4790bc67b,0x7fa9128f778d551236186ab1dfb5aace36af12d9,275.0,1673672723
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0x5cad5e57551dc4e91e092a4fc5364860cb092473,251.0,1673672759
0xa2f715b8f59f4b139fa048f28a7f39b6bca24ee9,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.1018713953978,1673672759
0x6f21b7ccee28edda8b4ef593e3b622854bba088a,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.1784829275874,1673672783
0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,0xc204ad1245532dcef064d5a0d1f0f414d513ae20,300.0,1673672819
0x36f460d393fcfb8e307bae9bb143ff0a5f125434,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.3413751759039,1673672819
0xf69f340cf699be3e0169558230d51d45d01d0216,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,224.999531251146,1673672831
0xb1eb626aa4bfd2d73b82a5a190ac66fc51168c0d,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.5476307432263,1673672831
0xebfd8551ed710eb3ebfcd0382d84d623ba211d9f,0x379f6bfe5b44b3ecf6c4027019ede53c33fcd75b,2000.0,1673672855
0x4b2eb348274e69f4a0f78d26c0131be76eb83b28,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,596.9309109840698,1673672855
0x7fa9128f778d551236186ab1dfb5aace36af12d9,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,274.999531251146,1673672879
0x0841868de5431b9a10b7b359326900cc9158a563,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,597.2606721404865,1673672891
0x379f6bfe5b44b3ecf6c4027019ede53c33fcd75b,0x1fc7fb85c61ef5863b4736ea842262a5c164c927,450.0,1673672903
0x379f6bfe5b44b3ecf6c4027019ede53c33fcd75b,0x534f5a71e35955cf169685f04c5dd9e4cf0ad130,350.0,1673672915
0x3ee6a09f6cbaadc3b610dc1b2459e8eb3f563bcf,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,596.8159116214459,1673672915
0x379f6bfe5b44b3ecf6c4027019ede53c33fcd75b,0xf0fb20149f3acfa7a536bc70e4a729d9abf353b1,500.0,1673672927
0x87b07ccedaa5b025910a9897e3412d1ccb32c7b6,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,596.9986607894762,1673672939
0x379f6bfe5b44b3ecf6c4027019ede53c33fcd75b,0x3b88e20dc42f60371c2332e5dc048716d2698f25,300.0,1673672951
0xc204ad1245532dcef064d5a0d1f0f414d513ae20,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,299.9994929488743,1673672963
0xc5cf823fc1430a4f6e94508d628d0597a0098b2b,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,587.9363757046144,1673672963
0x379f6bfe5b44b3ecf6c4027019ede53c33fcd75b,0x4ac4b987020eac6513059a4fdbf693ad8f045510,399.99755383778466,1673672975
0x68ebf64cfbd45b9297a5573d41bdb895ec5a60b6,0xc3f2c8f9d5f0705de706b1302b7a039e1e11ac88,587.7999665235698,1673672975
0xf0fb20149f3acfa7a536bc70e4a729d9abf353b1,0x534f5a71e35955cf169685f04c5dd9e4cf0ad130,80.0,1673673023
0x24f69318ffc95ef906fc9eda08b8911d0fe43691,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,119.9995407551979,1673673539
0x1fc7fb85c61ef5863b4736ea842262a5c164c927,0x3b88e20dc42f60371c2332e5dc048716d2698f25,50.0,1673673035
0x1fc7fb85c61ef5863b4736ea842262a5c164c927,0x2d040135eb734b9b6fb1882312d50f889d9168b1,399.998978407094,1673673107
0x534f5a71e35955cf169685f04c5dd9e4cf0ad130,0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,429.9994200880113,1673673131
0xf0fb20149f3acfa7a536bc70e4a729d9abf353b1,0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,419.99901034347425,1673673167
0x3b88e20dc42f60371c2332e5dc048716d2698f25,0x1c5c3b13498677364ae775e001759db4790bc67b,349.9994213688227,1673673191
0x4ac4b987020eac6513059a4fdbf693ad8f045510,0xe728407b983ec25c133c76f40fa93d45e7b1a502,399.99695565329284,1673673215
0xf8bae53adffac69028533da5fc77afd77ac0553a,0x9b2ba84b7cc5050363c62e3948293300b5fa0767,1284.2470730549146,1673673287
0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,0x24f69318ffc95ef906fc9eda08b8911d0fe43691,120.0,1673673407
0xab9e793b87ab2cab13b05b80a444464852eb4d30,0x9d753eeae3291e4d5d5f67d5308b2c378bade935,5.0,1673675183
0xe728407b983ec25c133c76f40fa93d45e7b1a502,0xc1c8db30becd356e721373eea79b2317f1f1a28c,400.98444982971665,1673676071
0x2d040135eb734b9b6fb1882312d50f889d9168b1,0x190fa17ed313ebc56eef44eb438d6a6d234f6fb4,653.9922193419926,1673676071
0xab9e793b87ab2cab13b05b80a444464852eb4d30,0x0199ce3597ecab006e9f7ab92619540c48c307d1,934.6951,1673676083
0x8adcd6211e8eba93dbfa3e4f63c8ea50e45dc1f3,0x1ab7e0091e90f6d0f89e86f05cf2e9597a980266,663.4060389074949,1673676083
0x054db0267f806ead3b00d0353ac2aac67bcbb0d6,0x300296a59c6053baf1dec68cd74e47b006a72ee7,420.9918942814977,1673676107
0x17e00f0278e30896ca4e9aed94428f85438728a0,0x5f2628fbd6cc998df9882bb8dd00d5ec1c68c44a,499.993,1673676119
0x2c3813fa3ca8604fd3d8182fe409891048e16ea5,0x4fec7786a1fc6a50da7e0874cb90d57f66202174,810.5137,1673676119
0xc9416de52ea3a89a9f40643279f7edd3ab9a5bf1,0xb0a61cf04be284c698e33659ef887a67cc807b7e,984.989,1673676143
0x1c5c3b13498677364ae775e001759db4790bc67b,0xc21e9cc978d27ec3556d1eb8c9e8d85dcc964b31,420.9928293336047,1673676143
0xe6e7bd70ff9cfcc3bde1459887178b92ee0d3275,0x5e8ed90761830a868d0dd4e85b257cca96c314b4,999.999,1673676167
0xb925772079f9358cc023be938c5e4d403c22fb38,0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,999.999,1673676227
0xebfd8551ed710eb3ebfcd0382d84d623ba211d9f,0x66204792f6085f8b828101468dcd50875e79ea62,499.998,1673676263
0x880faa76642e802091d40b7f3059280f661853e1,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,159.999655,1673676371
0x9d753eeae3291e4d5d5f67d5308b2c378bade935,0xc3ae71fe59f5133ba180cbbd76536a70dec23d40,4.999213,1673676371
0xa1c62779b055817f7c9cf0da5fb4f4de29e6a8a2,0x6f59a065ea4891ef2b68a923d9ceca25d9f460d3,10.0,1675410959
0xa1c62779b055817f7c9cf0da5fb4f4de29e6a8a2,0x6f59a065ea4891ef2b68a923d9ceca25d9f460d3,50.0,1675418675
0xa1c62779b055817f7c9cf0da5fb4f4de29e6a8a2,0x6f59a065ea4891ef2b68a923d9ceca25d9f460d3,100.0,1675419347
0xa1c62779b055817f7c9cf0da5fb4f4de29e6a8a2,0x6f59a065ea4891ef2b68a923d9ceca25d9f460d3,100.0,1675420103
0xa1c62779b055817f7c9cf0da5fb4f4de29e6a8a2,0x6f59a065ea4891ef2b68a923d9ceca25d9f460d3,203.8293968853158,1675420379
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,34.62721073024076,1675698851
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,32.211954194975405,1675730387
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,39.83621627550426,1675730447
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,36.06257445263359,1675739399
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,45.48388113088522,1675742111
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,45.09608756882481,1675742003
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,28.46106700509652,1675743431
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,32.847687429907104,1675743911
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,45.96088140924274,1675745963
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,37.120182633934554,1675744787
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,43.66702835624454,1675747403
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,30.712971156665006,1675748447
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,45.407146490709245,1675750211
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,47.38430390380222,1675749371
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,32.250327105243635,1675751123
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,47.490244975664666,1675752047
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,35.476016894505754,1675753295
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,42.15215450322065,1675754759
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,41.3977939135864,1675756055
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,17.476526271031695,1675757579
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,39.054212136694204,1675758407
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,19.60585916352493,1675759931
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,32.84805264472101,1675760759
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,38.263121988117874,1675761911
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,11.308761902365301,1675763087
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,24.083176424421023,1675763891
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,31.802612825761653,1675764707
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,46.48218464931094,1675765871
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,24.31105701304187,1675767023
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,31.790116107134985,1675767839
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,16.069607838687787,1675768991
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,12.62052579334676,1675769795
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,15.58678383527151,1675770695
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,14.939807736138059,1675771511
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,20.158206062159508,1675772315
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,40.376868525369964,1675773119
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,19.43800370881816,1675774307
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,27.54198202587102,1675775123
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,28.050817536228866,1675775939
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,31.648965193003637,1675776779
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,24.96413985735276,1675777967
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,13.832877445619168,1675778795
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,11.536863476567575,1675779623
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,26.88947526774434,1675780451
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,47.35754594918341,1675781267
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,29.255883289052466,1675782827
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,14.0685156693346,1675783691
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,31.740556592950277,1675784543
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,41.22568129854812,1675785815
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,35.388399781612975,1675787003
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,15.805436405755525,1675788479
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,28.62476646939547,1675816127
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,39.82192991467542,1675816931
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,18.958714377280884,1675818419
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,22.879222227373006,1675819199
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,11.97107098418134,1675819979
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,28.60943949120284,1675820759
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,21.338492757212908,1675821563
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,28.955080174148545,1675822343
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,49.703841135944884,1675823123
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,21.152081872660723,1675824263
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,29.480353843809613,1675825043
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,29.300343154740265,1675825823
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,37.93470827047092,1675826603
0x5e8ed90761830a868d0dd4e85b257cca96c314b4,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,5.9045321505703665,1675828079
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,42.778418307846366,1675829255
0xf18e1b3f74e6febe9a6763c4ee444eb834b8998a,0x9feda1c4da4a1550a43f58883b0d7f37d7f36401,3.253628952265819,1675832003
0xb0a61cf04be284c698e33659ef887a67cc807b7e,0x1272441d556a2b409833333b343b6aaa943e54bf,152.912792023919,1675935971
0xb0a61cf04be284c698e33659ef887a67cc807b7e,0x1272441d556a2b409833333b343b6aaa943e54bf,117.86474207662052,1675936079
0xb0a61cf04be284c698e33659ef887a67cc807b7e,0x1272441d556a2b409833333b343b6aaa943e54bf,217.11554514562445,1675936199
